lsoa_code,intercept,curio_canopy_percentage,Population Density;Persons per hectare;2012,owner_occupied
E01001805,6.164105785820484,-0.01664831633470751,-0.0017310558090093112,-0.014184786180464148
E01001806,6.355763592799998,-0.0217066413415926,-0.0019225708150806143,-0.013736095403616541
E01001807,6.708198095456505,-0.023294222825389708,-0.0036480658868934842,-0.020035054872421756
E01001808,6.488077632275323,-0.016507087928100465,-0.0028446957179376897,-0.022496286397644005
E01001809,6.605452440903289,-0.019722843168043853,-0.003258504480292224,-0.021998675634323346
E01001811,6.7207893654866595,-0.026033593860761536,-0.003529030267074257,-0.01750106384135125
E01001812,6.535179082232105,-0.02150392339571442,-0.0030989228208899056,-0.01846418130937216
E01001813,6.893667075611901,-0.030019225162295084,-0.002760857966058523,-0.021708636286460012
E01001814,6.8663910077396375,-0.020208136247475944,-0.003912865983921961,-0.027165956299259768
E01001815,6.191763485220529,-0.010166289087555763,-0.002192907163558109,-0.010562463705980005
E01001816,6.331094559474001,-0.012156204448461487,-0.0024906840604883955,-0.011757521782664669
E01001819,6.321573541854566,-0.012568301880721965,-0.0027830748217849057,-0.01179986569284162
E01001820,6.1645440287911395,-0.010760683944512961,-0.002268818935371051,-0.009977004000882774
E01001821,6.154557449288288,-0.009937822590304818,-0.002193811402964559,-0.00925830436009143
E01001822,5.845000256659381,-0.00258321806105798,-0.0017636515106914624,-0.013285524688213257
E01001823,6.876545390106815,-0.01638451144509893,-0.004080824863522478,-0.029786703458822325
E01001824,6.0743559513213565,-0.00609685964987551,-0.0020324637204499336,-0.020382015508315185
E01001825,6.87635265121106,-0.01748799537337813,-0.003938586336776934,-0.029829413684462402
E01001826,6.341348682813181,-0.012018522472041854,-0.0025109469562697097,-0.022623919605127083
E01001827,5.7911256724095725,-0.00035908590665683325,-0.0017052258834559814,-0.0156561064891421
E01001828,5.729811471083938,0.0010831167897696684,-0.001847560070690337,-0.012837279976008099
E01001829,6.524692870138376,-0.02269328049117481,-0.002091852149147164,-0.015594699337185828
E01001830,6.692778298519309,-0.021962318743183926,-0.002364226610752175,-0.017660143231033813
E01001831,6.41912079548132,-0.01956293630467433,-0.002080596019251656,-0.014980997043965074
E01001832,6.588677514674075,-0.019515028496151745,-0.0023916303862369414,-0.016434544038114646
E01001833,6.648528004728794,-0.016948223359706145,-0.0026532016840819577,-0.017306683641214293
E01001834,6.693784971208649,-0.0188677772746169,-0.002551406742403584,-0.018053459025741746
E01001835,6.701800079514723,-0.017742164136763966,-0.0026369679930294803,-0.018584818789767275
E01001836,6.630445745046855,-0.012350380496216784,-0.0033128230433502014,-0.016731133819329405
E01001837,6.513218047686677,-0.010410538465148972,-0.003143576928786746,-0.015385657272582363
E01001838,6.740145914793349,-0.015019298653946904,-0.0031870851543580377,-0.01693137954359752
E01001839,6.597726282421727,-0.01207393237453902,-0.0031120408697339653,-0.016296890237022812
E01001840,6.75358671549877,-0.014513517801066217,-0.0033031439020263526,-0.017680834204001815
E01001841,6.493493169422678,-0.011777126942741897,-0.002600158414576761,-0.015201943352825507
E01001842,6.59404948744436,-0.011280121473800198,-0.003235886135146272,-0.016690610407872376
E01001843,6.706008213068065,-0.013056352402363636,-0.0033581022334243996,-0.0179381111750032
E01001844,6.573018507929611,-0.014140034148371478,-0.002458375840874356,-0.015416809450021291
E01001845,6.346031438439621,-0.0102674640744823,-0.0019161655275187804,-0.013981041268946113
E01001846,6.0522742289349525,-0.00572737651956709,-0.0011155063856929555,-0.011186397646772744
E01001847,6.311944683555308,-0.011159882692200078,-0.0015568195355950428,-0.013365069507980434
E01001848,6.276378422040638,-0.009425983748620415,-0.0016297690909346033,-0.013557057712621605
E01001849,5.9720545845576005,-0.0033011770315092975,-0.0011484533111761489,-0.010777272415589161
E01001850,6.43492631516507,-0.01266845335620679,-0.001928528476597944,-0.014374153944965079
E01001851,8.00392076151433,-0.031584583775043945,-0.006007649464579522,-0.03696245737888252
E01001852,7.927639567501831,-0.03643784845930084,-0.0058057767385049685,-0.03223016036920381
E01001853,8.157793917365968,-0.03971038404280036,-0.005921527895525028,-0.03716476606063183
E01001854,8.062714394374071,-0.039495106206332536,-0.005974795164696717,-0.033665368770679625
E01001855,7.692697772181181,-0.026740266676673508,-0.005476588012520434,-0.03374347216100996
E01001856,8.105162049238825,-0.033027233756829394,-0.0060104957194727915,-0.03918824715623648
E01001857,7.9730656099719575,-0.042900604697559186,-0.005601401271620497,-0.0303563635301127
E01001858,8.079249543596307,-0.046571987340928524,-0.004872945199936088,-0.03743798262491203
E01001859,7.254037554342162,-0.02382506126824194,-0.0030489633111604377,-0.03374866543916667
E01001860,7.7190371831396485,-0.043925249825251894,-0.0038151900471366474,-0.033653988254814554
E01001861,7.582113483785228,-0.03802542071102763,-0.003639543498368522,-0.03340544969282655
E01001862,8.005889540195357,-0.04946701470907905,-0.004546256443393168,-0.03536127167184236
E01001863,7.966706740670591,-0.04625069675741979,-0.004513400475226307,-0.03619747810345407
E01001864,7.848123740560647,-0.04400087027986177,-0.00422441493552735,-0.035298982055128166
E01001865,7.643109711229549,-0.034991012725504325,-0.003922148191504135,-0.03530164242765246
E01001866,6.936223816169539,-0.014951784584175301,-0.003796919846361427,-0.029161501419632335
E01001867,7.686337728103345,-0.01743602382615092,-0.005194826024661009,-0.04156488846626919
E01001868,6.729625666296242,-0.013929700471302583,-0.003315873291842707,-0.02687858721945817
E01001869,7.815969731404397,-0.0230000266309332,-0.0056071673335685536,-0.03929695519411428
E01001870,6.64171161221186,-0.014190347126043612,-0.0031052563351094903,-0.025693513238781523
E01001871,7.182374418865392,-0.015648279082745353,-0.004290781671562538,-0.03336307426409442
E01001872,6.902030615506827,-0.015043791600690248,-0.0036539237191912078,-0.029567085869182066
E01001873,7.640119938132547,-0.023349115681849802,-0.0053673939218480595,-0.03517165650242707
E01001874,6.739799918306487,-0.029909654702852173,-0.0029355571626447138,-0.011311588491924048
E01001875,6.641273784701575,-0.023845479771149293,-0.0022281397020352894,-0.019342337833581906
E01001876,6.740457485755807,-0.028615065873348042,-0.0025427942462733404,-0.01689229723102203
E01001877,6.566477427482386,-0.011996557043440628,-0.002635455640862268,-0.023316932184392083
E01001878,6.457492427826917,-0.02067389229789191,-0.002056755646477718,-0.016266999515555318
E01001879,7.159658645331234,-0.015233446013734442,-0.0045020790245166396,-0.03346193760460044
E01001880,7.019353110110632,-0.019990013524839534,-0.0031038129186724828,-0.0328610172350646
E01001881,7.140855006425316,-0.0166027854437808,-0.004112605334790197,-0.03343679408285782
E01001882,7.186870112813589,-0.012921673213546009,-0.004582150970263497,-0.0338571243216213
E01001883,7.014367115740077,-0.027361886683775316,-0.0033334458552515493,-0.02999447689928079
E01001884,7.044260527768763,-0.02150294374172035,-0.00375787694651958,-0.031193394460390923
E01001885,7.115960373418767,-0.01767800703504055,-0.0042324060149562075,-0.03254801167760047
E01001886,7.089568076491709,-0.014741989703488376,-0.004056750049920629,-0.03438852407832024
E01001887,7.19320721395023,-0.01494729898251496,-0.004125162580106537,-0.03706527720705782
E01001888,7.295693624870678,-0.015502899258831016,-0.004209439638584303,-0.03915452598671766
E01001889,7.301698029759235,-0.014085359250246565,-0.004241149071541965,-0.03908608651745562
E01001890,7.23633741485595,-0.015518477039127947,-0.004136810778279952,-0.037922450090643677
E01001891,7.404032670064513,-0.017050430009283087,-0.004353271793465448,-0.04069118484415971
E01001892,7.060596731153829,-0.015096866366536385,-0.00379992917396863,-0.03470469495258305
E01001893,7.7157286326805785,-0.020892605476799997,-0.004638911630140448,-0.04483579200341094
E01001894,7.892941360571057,-0.026024035293014613,-0.004655334537396109,-0.04516801696740256
E01001895,8.26600976019208,-0.04404097936195646,-0.005533072233719373,-0.040666159029734125
E01001896,8.216006481817937,-0.042500244982382085,-0.005679962922159178,-0.03889988369410726
E01001897,8.22959154422461,-0.038845407626055706,-0.005575039562859056,-0.04217579043647008
E01001898,8.122867075279702,-0.030263897631408743,-0.005436052081966084,-0.04481562981476683
E01001899,7.962081186628976,-0.02636167672206055,-0.004946876570569623,-0.04579658417751648
E01001900,7.603364767238754,-0.01700252317558345,-0.004644282169870657,-0.04369481385396063
E01001901,7.262575648811354,-0.008764742365865413,-0.00507656595019146,-0.034900097765269394
E01001902,7.224348288141706,-0.009949339737380845,-0.00485979098250766,-0.03495467347593139
E01001903,7.147759743701293,-0.012988070162393901,-0.0044457275528830735,-0.034344429745644126
E01001904,7.172480112799067,-0.00995745197362555,-0.0044814673248043365,-0.03570846267187994
E01001905,7.3037117033835415,-0.005994492847508175,-0.0049895040051323196,-0.03748730641783633
E01001906,7.362988798740997,-0.005058612775614552,-0.005207425092975342,-0.03820928171048266
E01001907,7.417608800986195,-0.009141217732072075,-0.005247779006469505,-0.039026103237250136
E01001908,6.818042661308684,-0.016195314462292415,-0.0033182865444352544,-0.029219229615683476
E01001909,6.8967168063039335,-0.017692277051930577,-0.003462242555404284,-0.030407003234597
E01001910,6.9368584532160575,-0.014589692825162315,-0.0035967143370757627,-0.03171593404495559
E01001911,6.808242183458564,-0.018797897574236944,-0.0033079323639534576,-0.02784058519786084
E01001912,6.919171847867522,-0.021287612760661018,-0.0035449498275601852,-0.028883690767868248
E01001913,6.976970592760013,-0.015911725732956294,-0.0036818422054503454,-0.03245178567144168
E01001914,6.7870085092549814,-0.01578640009901175,-0.0033243638607301225,-0.02822214498052402
E01001915,7.4569813919630805,-0.012388425583820924,-0.005124525529112614,-0.04012760298815059
E01001916,7.446767763562907,-0.035296677770376095,-0.0052179154488672524,-0.03726607872722196
E01001917,7.182964002376144,-0.011997920813096297,-0.00398414351423776,-0.03814913106101266
E01001918,7.140862159869001,-0.0083522763858476,-0.004126130221167692,-0.03711811315758497
E01001919,7.144826305620981,-0.0071292121836102375,-0.003987035478808004,-0.03818756254737024
E01001920,6.960135394230692,-0.01437542808763187,-0.002780959717438136,-0.0336539925608015
E01001921,6.897244182968936,-0.006007572607630796,-0.0027879937576107978,-0.03416419477036405
E01001922,6.915793998675019,0.012192618989586429,-0.0034721898323314374,-0.03611751505424128
E01001923,6.7770990688570825,0.005319199007044556,-0.0026904181280549408,-0.03393693187753645
E01001924,6.805735680441352,0.011064551977458967,-0.0030097336620049904,-0.03499165943327184
E01001925,6.942778026295323,0.003250013587991582,-0.0035021192129480547,-0.03614401506921107
E01001926,7.2925817876812555,-0.00942781498163373,-0.004825636272199966,-0.038096801875971684
E01001927,7.821832285850293,-0.03463862401833407,-0.004504850563720103,-0.03792014547713035
E01001928,8.144370225317223,-0.03933969414805062,-0.005217804077087465,-0.041273169179201215
E01001929,8.13313917582845,-0.035804919216548964,-0.005182143327256684,-0.04313084357781638
E01001930,7.964038971242417,-0.03597824646466325,-0.004829396887263268,-0.03978489872705944
E01001931,7.852128586027582,-0.02874052642017123,-0.004484366193830759,-0.041750073165256925
E01001932,7.830383053231105,-0.025744199763502618,-0.004402603749366413,-0.04349983684245232
E01001933,7.635768130555276,-0.02176432396757809,-0.003899006097724764,-0.04176959878368228
E01001934,7.111811984605524,-0.01911214265527736,-0.00421354217709188,-0.035488437629739855
E01001935,6.701197670036216,-0.0009007494910558966,-0.002870166476327514,-0.03196677041057863
E01001937,6.846898419322157,-0.007332014876674342,-0.0032543166488894987,-0.03373004919598732
E01001938,6.864680959370789,-0.01380397042638759,-0.003476581761360307,-0.03280208819788939
E01001939,6.609821432961822,0.000778931973143937,-0.002509153861222687,-0.030491905707324605
E01001940,8.011226343533686,-0.04736540175213563,-0.0048253397338791785,-0.0346889251352222
E01001941,7.937066879962536,-0.04651579968689393,-0.004882326317632424,-0.03179692245129748
E01001942,7.843814172078894,-0.048629227122739024,-0.004200481691134776,-0.03229873587528441
E01001943,7.758339178321745,-0.04518414002262458,-0.004717479668857631,-0.02683523737009399
E01001944,7.544874437838686,-0.044954303862575234,-0.004360629345970214,-0.020929873361731115
E01001945,7.647869174245635,-0.04780790268268581,-0.0037172002247432777,-0.02899292889808646
E01001946,7.539807097161376,-0.0458987544154022,-0.0037396355342446726,-0.025609321175041274
E01001947,6.978984284771707,0.0008076020896196079,-0.003672286818841665,-0.03463183315034633
E01001948,7.144723233520405,0.003665434064849038,-0.004542372910677872,-0.03658374957721477
E01001949,7.244409377756586,-0.002700470545859965,-0.00499855256317552,-0.036156564518311826
E01001950,7.107995531709696,-0.00027064200581801423,-0.004426927627861406,-0.03502503109064477
E01001951,7.278585118494542,-0.003152189447519424,-0.0048898916260815785,-0.03792982507329124
E01001952,7.463023413783397,-0.018762712201506854,-0.005304731726191741,-0.03889737193733904
E01001953,7.022904366470094,-0.005385788658448354,-0.0037027748045191057,-0.03433205522856013
E01001954,7.5399173005812345,-0.04347915561991538,-0.0033448110496030184,-0.030839816718228663
E01001955,7.183315816958832,-0.03874280077289029,-0.002917814475151866,-0.024089978933344407
E01001956,7.301623310071066,-0.03588670809728205,-0.0029686906131853115,-0.029507040806379337
E01001957,7.05842669496096,-0.03928392304736242,-0.0030321349482312185,-0.016884851245643578
E01001958,6.995525862622685,-0.03638898236819271,-0.002853251834544237,-0.018485538024719958
E01001959,6.95309808943114,-0.02948108901981857,-0.0025202254574540482,-0.024472818357620718
E01001960,7.6021383500416775,-0.04690068228937058,-0.003456284803270016,-0.030157240939210538
E01001961,7.221452912930708,-0.041163624090915785,-0.0031369101213552662,-0.021777275090650354
E01001962,7.350183358661065,-0.0178673829191155,-0.006432856960701025,-0.031129459365709912
E01001963,7.5050017547670125,-0.0198951843646697,-0.007333589176155392,-0.03221437066913614
E01001964,7.508651892612763,-0.021970722204834578,-0.0065344457480534315,-0.031767136386294303
E01001965,7.441197437844239,-0.019523119736591626,-0.006508464368837323,-0.0319059299747674
E01001966,7.562920915962682,-0.019478673051182907,-0.007272664891874803,-0.0334947011173536
E01001967,7.665988518929259,-0.019543105488324063,-0.007615718245562127,-0.03525666221135032
E01001968,7.5911155314409005,-0.01917301195160294,-0.007317085052719495,-0.03463170514265877
E01001969,7.312891968570491,-0.026988592263093296,-0.0045363474074209265,-0.02930082600168887
E01001970,7.290595305798767,-0.01977990044641707,-0.005468020160312418,-0.030539091265751023
